asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
eth,2025-07-12 00:00:00+00:00,659420.0,91949.66927265112,355494502806.43207,282794228687.17017,178845.572059571,flash,2025-07-13T02:23:38.455732000Z,266525.5163615604,flash,2025-07-13T02:24:39.387604000Z,1379084.2418841159,257775.77033347337,1.2570783514810824,-87679.9443019894
eth,2025-07-13 00:00:00+00:00,635664.0,92486.3581901969,359037667464.4973,284819272555.0228,223720.3099053093,flash,2025-07-14T03:55:37.307012000Z,206127.81714397352,flash,2025-07-14T03:56:38.267279000Z,1186954.840277633,302486.3754551244,1.2605806631120322,17592.492761335772
eth,2025-07-14 00:00:00+00:00,562169.0,95477.97724734784,364139739200.352,287718511599.2916,777643.4479688723,flash,2025-07-15T03:14:50.923710000Z,746981.0297940106,flash,2025-07-15T03:15:56.203037000Z,3630265.539989405,100306.6401587292,1.2656110904240077,30662.418174861697
eth,2025-07-15 00:00:00+00:00,571938.0,94511.34523643466,378786424327.26245,291735555029.23267,661889.7227072509,flash,2025-07-16T02:24:43.033517000Z,820982.5693190576,flash,2025-07-16T02:25:48.395063000Z,3438752.308453156,110152.28500061722,1.2983896470531577,-159092.84661180677
eth,2025-07-16 00:00:00+00:00,597741.0,93624.14193998605,407018065674.85785,298236478142.84625,980986.7443599369,flash,2025-07-17T03:05:20.988134000Z,1013956.6731393368,flash,2025-07-17T02:47:03.499670000Z,4696545.82999601,86663.27986736661,1.364749437122539,-32969.92877939984
eth,2025-07-17 00:00:00+00:00,624057.0,92341.62085308057,421906857995.1658,303718292982.80334,1116740.8924520111,flash,2025-07-18T01:56:50.213331000Z,1134602.8914371114,flash,2025-07-18T01:37:49.226587000Z,4802857.215930329,87844.97207115933,1.3891387767646064,-17861.998985100305
eth,2025-07-18 00:00:00+00:00,648715.0,95951.46192468621,428315726635.85693,308609880762.60425,1318806.8372891988,flash,2025-07-19T03:06:29.292932000Z,1424370.85184539,flash,2025-07-19T02:48:07.987050000Z,6476934.060079457,66129.39434967823,1.3878872756032574,-105564.01455619116
eth,2025-07-19 00:00:00+00:00,630980.0,92800.32764409624,434343168642.62994,311929041786.1477,303639.6574606078,flash,2025-07-20T04:25:23.513967000Z,294308.5657467875,flash,2025-07-20T04:06:39.599894000Z,1643382.0404969524,264298.35421061696,1.392442223896571,9331.091713820293
eth,2025-07-20 00:00:00+00:00,595222.0,95692.2607906132,454056117479.61456,317131458759.9605,377567.60713543737,flash,2025-07-21T03:49:29.986580000Z,334087.51557142154,flash,2025-07-21T03:30:42.689019000Z,2492397.4755983087,182176.44734639156,1.431759937204128,43480.091564015835
eth,2025-07-21 00:00:00+00:00,657686.0,109549.41877357171,455375520980.689,321534877547.9209,927724.7244993178,flash,2025-07-22T03:38:36.827495000Z,933112.9394945616,flash,2025-07-22T03:19:31.493408000Z,4593536.763443573,99133.96679540536,1.416255444676669,-5388.214995243819
eth,2025-07-22 00:00:00+00:00,676888.0,115527.2743808591,452966015411.6269,324876313750.32715,758160.0843610278,flash,2025-07-23T06:32:03.750208000Z,807484.1439417247,flash,2025-07-23T06:12:55.801083000Z,3940658.35868134,114946.78659816697,1.3942722083449235,-49324.05958069686
eth,2025-07-23 00:00:00+00:00,646492.0,114600.07199776317,438905928007.9981,326374772290.913,994346.6250754641,flash,2025-07-24T07:42:40.341169000Z,955808.616682824,flash,2025-07-24T07:19:59.754694000Z,4261723.953136916,102987.88303379757,1.344791219392352,38538.00839264016
eth,2025-07-24 00:00:00+00:00,666804.0,117208.64717403468,448584094510.7773,329853173515.0216,745627.0298258736,flash,2025-07-25T05:01:25.973659000Z,879842.3140480604,flash,2025-07-25T04:42:52.661943000Z,4311101.012409355,104053.25535624045,1.3599508221507186,-134215.2842221869
eth,2025-07-25 00:00:00+00:00,699650.0,115247.95870660694,450171802832.1844,333259199107.4986,788567.957615329,flash,2025-07-26T05:00:17.134075000Z,1073207.223319568,flash,2025-07-26T04:42:01.453620000Z,4978960.245181151,90414.82170255925,1.3508158335547509,-284639.265704239
eth,2025-07-26 00:00:00+00:00,747490.0,108411.33896412115,452696903330.7084,334879356637.6905,257265.3605445852,flash,2025-07-27T03:32:01.376499000Z,244109.25323966768,flash,2025-07-27T03:13:09.984356000Z,1408661.0179681957,321366.8139859956,1.3518208702857906,13156.107304917503
eth,2025-07-27 00:00:00+00:00,723786.0,118342.42237411076,467236283546.8536,337264197762.5891,207592.5308126468,flash,2025-07-28T03:52:00.231312000Z,253499.15133918417,flash,2025-07-28T03:33:24.173452000Z,2017735.9026808,231564.6378329667,1.3853717253313556,-45906.62052653739
eth,2025-07-28 00:00:00+00:00,661817.0,116684.62246468036,458466391627.1705,338375570711.1761,761290.515458706,flash,2025-07-29T04:19:18.004942000Z,763498.9757092504,flash,2025-07-29T04:02:03.153825000Z,3547404.4645058666,129239.9545116523,1.3549039331166703,-2208.460250544478
eth,2025-07-29 00:00:00+00:00,742843.0,111272.46259264438,458471635348.24005,339790919152.83545,500317.184212522,flash,2025-07-30T02:32:06.019332000Z,521238.25189102173,flash,2025-07-30T02:32:06.011900000Z,2693276.2444236088,170228.22530644573,1.349275714875779,-20921.067678499734
eth,2025-07-30 00:00:00+00:00,937809.0,99914.27162048698,459688135624.79785,341028424546.3148,596345.0183516786,flash,2025-07-31T04:21:09.215970000Z,622799.7585074195,flash,2025-07-31T04:21:09.207914000Z,2911232.757767484,157901.53995701653,1.3479466887147056,-26454.740155740874
